Train_Loss,epoch,step
6.982571125030518,0,49
6.849020957946777,0,99
6.847856044769287,0,149
6.659246444702148,0,199
6.448504447937012,0,249
6.592901706695557,0,299
6.314706802368164,0,349
6.292553901672363,0,399
6.1284499168396,0,449
6.262838363647461,0,499
6.11948299407959,0,549
6.17728328704834,0,599
5.987578868865967,0,649
6.207076072692871,0,699
6.038476467132568,0,749
5.977967262268066,0,799
5.847909450531006,0,849
5.8223419189453125,0,899
5.8451642990112305,0,949
6.007249355316162,0,999
5.740623950958252,0,1049
5.845620632171631,0,1099
5.728884696960449,0,1149
5.7630157470703125,0,1199
5.6293511390686035,0,1249
5.56283712387085,0,1299
5.632628440856934,0,1349
5.813337802886963,0,1399
5.5354743003845215,0,1449
5.48236608505249,0,1499
5.537476539611816,0,1549
5.440899848937988,0,1599
5.592833995819092,0,1649
5.514942169189453,0,1699
5.75065279006958,0,1749
5.633998870849609,0,1799
5.579361915588379,0,1849
5.447848320007324,0,1899
5.499801158905029,0,1949
5.607401371002197,0,1999
5.198355674743652,0,2049
5.123525619506836,0,2099
5.628468990325928,0,2149
5.4708404541015625,0,2199
5.300835609436035,0,2249
5.393765449523926,0,2299
5.203549385070801,0,2349
5.177828788757324,0,2399
5.270918369293213,0,2449
5.162002086639404,0,2499
5.134869575500488,0,2549
5.1399030685424805,0,2599
5.028379440307617,0,2649
5.356204986572266,0,2699
5.015881061553955,0,2749
4.9749436378479,0,2799
4.948944091796875,0,2849
5.077641010284424,0,2899
5.038016319274902,0,2949
4.976987361907959,0,2999
4.949069023132324,0,3049
5.0067877769470215,0,3099
4.850047588348389,0,3149
4.865538120269775,0,3199
5.026273250579834,0,3249
4.911134243011475,0,3299
5.13060188293457,0,3349
5.16335391998291,0,3399
5.127070426940918,0,3449
4.819786548614502,0,3499
4.970234394073486,0,3549
5.108235836029053,0,3599
4.829270839691162,0,3649
4.895462989807129,0,3699
4.759088516235352,0,3749
4.881562232971191,0,3799
4.817839622497559,0,3849
5.028651714324951,0,3899
4.711987018585205,0,3949
4.678493499755859,0,3999
4.7822651863098145,0,4049
4.776696681976318,0,4099
4.656564712524414,0,4149
4.738299369812012,0,4199
4.9118146896362305,0,4249
4.733253479003906,0,4299
4.602487087249756,0,4349
4.787693977355957,0,4399
4.771368026733398,0,4449
4.582343578338623,0,4499
4.663527965545654,0,4549
4.685209274291992,0,4599
4.659589767456055,0,4649
4.553313255310059,0,4699
4.609466552734375,0,4749
4.7126336097717285,0,4799
4.875990390777588,0,4849
4.990939140319824,0,4899
4.582441329956055,0,4949
4.63163948059082,0,4999
4.605836868286133,0,5049
4.687623500823975,0,5099
4.654232025146484,0,5149
4.7885966300964355,0,5199
4.590265274047852,0,5249
4.922424793243408,0,5299
4.865753650665283,0,5349
4.558720111846924,0,5399
4.609984397888184,0,5449
4.803264141082764,0,5499
4.62806510925293,0,5549
4.816581726074219,0,5599
4.638503074645996,0,5649
4.540872573852539,0,5699
4.500654697418213,0,5749
4.744007587432861,0,5799
4.771886348724365,0,5849
4.67069673538208,0,5899
4.441047191619873,0,5949
4.256649017333984,0,5999
4.449883460998535,0,6049
4.501340866088867,0,6099
